real,imag
362.0,638.0
429.0,755.0
445.0,777.0
391.0,670.0
236.0,399.0
11.0,32.0
-217.0,-333.0
-391.0,-552.0
-412.0,-524.0
-237.0,-271.0
59.0,92.0
362.0,432.0
549.0,629.0
557.0,621.0
447.0,475.0
358.0,346.0
368.0,346.0
491.0,447.0
619.0,555.0
615.0,544.0
421.0,350.0
52.0,41.0
-333.0,-261.0
-559.0,-409.0
-536.0,-376.0
-285.0,-216.0
71.0,34.0
407.0,270.0
657.0,430.0
796.0,508.0
807.0,487.0
657.0,365.0
373.0,185.0
-5.0,-6.0
-388.0,-174.0
-615.0,-281.0
-594.0,-273.0
-334.0,-155.0
74.0,20.0
468.0,180.0
740.0,283.0
861.0,331.0
850.0,321.0
710.0,248.0
419.0,126.0
-11.0,-24.0
-453.0,-158.0
-723.0,-220.0
-657.0,-187.0
-232.0,-68.0
322.0,62.0
712.0,142.0
714.0,124.0
310.0,28.0
-286.0,-72.0
-708.0,-122.0
-743.0,-99.0
-427.0,-36.0
60.0,18.0
529.0,34.0
831.0,31.0
938.0,15.0
881.0,0.0
688.0,-12.0
416.0,-16.0
57.0,-5.0
-324.0,13.0
-621.0,25.0
-721.0,36.0
-588.0,42.0
-323.0,26.0
-50.0,1.0
96.0,-28.0
96.0,-45.0
28.0,-44.0
-42.0,-27.0
-89.0,-11.0
-77.0,-2.0
-35.0,-2.0
-4.0,-13.0
-8.0,-14.0
-29.0,9.0
-34.0,3.0
-30.0,-25.0
-22.0,-29.0
-28.0,-33.0
-34.0,-29.0
-38.0,-18.0
-46.0,-2.0
-42.0,0.0
-24.0,-16.0
-20.0,-14.0
-33.0,-7.0
-40.0,-8.0
-44.0,-11.0
-31.0,-10.0
-20.0,-10.0
-28.0,-5.0
-30.0,-14.0
-36.0,-11.0
-40.0,1.0
-32.0,-7.0
-22.0,-22.0
-9.0,-15.0
-19.0,16.0
-53.0,35.0
-77.0,56.0
-55.0,38.0
12.0,-46.0
133.0,-184.0
279.0,-335.0
400.0,-442.0
463.0,-521.0
469.0,-551.0
441.0,-527.0
409.0,-477.0
378.0,-467.0
353.0,-500.0
349.0,-527.0
353.0,-545.0
347.0,-533.0
322.0,-505.0
291.0,-490.0
290.0,-499.0
316.0,-547.0
349.0,-625.0
354.0,-664.0
310.0,-602.0
227.0,-436.0
75.0,-170.0
-107.0,146.0
-265.0,449.0
-380.0,691.0
-439.0,813.0
-410.0,804.0
-316.0,657.0
-205.0,409.0
