real,imag
26.0,-531.0
26.0,-527.0
27.0,-517.0
30.0,-513.0
31.0,-527.0
31.0,-549.0
30.0,-550.0
32.0,-518.0
29.0,-475.0
26.0,-460.0
30.0,-499.0
35.0,-581.0
39.0,-656.0
39.0,-651.0
32.0,-510.0
15.0,-225.0
-6.0,141.0
-25.0,501.0
-40.0,785.0
-50.0,955.0
-54.0,998.0
-48.0,910.0
-36.0,688.0
-19.0,364.0
1.0,-8.0
20.0,-348.0
32.0,-582.0
37.0,-676.0
37.0,-654.0
34.0,-574.0
29.0,-497.0
27.0,-452.0
26.0,-444.0
26.0,-468.0
31.0,-521.0
38.0,-597.0
43.0,-665.0
39.0,-665.0
29.0,-526.0
12.0,-225.0
-8.0,176.0
-28.0,561.0
-42.0,819.0
-50.0,906.0
-48.0,863.0
-41.0,769.0
-37.0,693.0
-35.0,663.0
-35.0,661.0
-35.0,678.0
-37.0,720.0
-41.0,794.0
-47.0,868.0
-47.0,872.0
-37.0,734.0
-21.0,433.0
-1.0,31.0
18.0,-354.0
31.0,-613.0
36.0,-702.0
36.0,-658.0
32.0,-563.0
28.0,-488.0
24.0,-456.0
21.0,-454.0
24.0,-470.0
27.0,-513.0
31.0,-586.0
33.0,-662.0
32.0,-666.0
27.0,-528.0
14.0,-226.0
-8.0,177.0
-27.0,561.0
-40.0,819.0
-43.0,908.0
-39.0,865.0
-35.0,770.0
-35.0,694.0
-36.0,662.0
-38.0,660.0
-38.0,676.0
-39.0,719.0
-42.0,793.0
-46.0,867.0
-45.0,871.0
-36.0,734.0
-20.0,432.0
0.0,30.0
19.0,-356.0
30.0,-613.0
33.0,-702.0
32.0,-659.0
30.0,-563.0
27.0,-488.0
23.0,-454.0
22.0,-454.0
23.0,-471.0
26.0,-514.0
28.0,-588.0
32.0,-662.0
32.0,-667.0
25.0,-529.0
11.0,-227.0
-8.0,175.0
-30.0,557.0
-43.0,817.0
-47.0,906.0
-46.0,862.0
-40.0,768.0
-35.0,693.0
-32.0,661.0
-31.0,661.0
-33.0,677.0
-36.0,719.0
-39.0,793.0
-43.0,867.0
-43.0,871.0
-34.0,733.0
-19.0,433.0
0.0,30.0
18.0,-355.0
30.0,-614.0
35.0,-702.0
33.0,-659.0
30.0,-563.0
28.0,-488.0
25.0,-456.0
25.0,-454.0
26.0,-472.0
26.0,-516.0
29.0,-590.0
32.0,-665.0
32.0,-668.0
28.0,-527.0
14.0,-225.0
-8.0,179.0
-28.0,569.0
-41.0,825.0
-45.0,902.0
-42.0,853.0
-40.0,766.0
-38.0,703.0
-35.0,671.0
-34.0,653.0
-35.0,651.0
-36.0,694.0
-43.0,796.0
-50.0,907.0
-48.0,923.0
-38.0,750.0
-19.0,378.0
6.0,-91.0
27.0,-473.0
35.0,-602.0
24.0,-422.0
2.0,-11.0
-21.0,464.0
-39.0,843.0
-49.0,1035.0
-50.0,1035.0
-43.0,885.0
-32.0,637.0
-16.0,336.0
1.0,23.0
17.0,-273.0
27.0,-530.0
35.0,-724.0
39.0,-822.0
40.0,-771.0
29.0,-531.0
7.0,-113.0
-19.0,380.0
-38.0,762.0
-43.0,844.0
-27.0,547.0
1.0,-6.0
26.0,-530.0
35.0,-719.0
22.0,-441.0
-7.0,168.0
-38.0,758.0
-47.0,969.0
-31.0,663.0
0.0,19.0
30.0,-572.0
38.0,-760.0
21.0,-438.0
-8.0,192.0
-33.0,754.0
-42.0,929.0
-29.0,633.0
-2.0,46.0
25.0,-498.0
36.0,-707.0
26.0,-485.0
-1.0,36.0
-27.0,584.0
-43.0,922.0
-45.0,970.0
-39.0,822.0
-32.0,658.0
-31.0,620.0
-36.0,721.0
-44.0,854.0
-46.0,882.0
-38.0,731.0
-22.0,423.0
-2.0,50.0
16.0,-297.0
28.0,-565.0
37.0,-738.0
41.0,-807.0
41.0,-742.0
30.0,-513.0
9.0,-129.0
-15.0,323.0
-34.0,685.0
-39.0,803.0
-30.0,607.0
-8.0,167.0
20.0,-334.0
39.0,-687.0
45.0,-779.0
38.0,-650.0
27.0,-458.0
22.0,-382.0
28.0,-485.0
37.0,-674.0
41.0,-761.0
33.0,-598.0
12.0,-182.0
-15.0,329.0
-35.0,706.0
-41.0,797.0
-31.0,587.0
-9.0,187.0
14.0,-249.0
31.0,-600.0
42.0,-810.0
46.0,-865.0
40.0,-758.0
25.0,-487.0
5.0,-85.0
-17.0,355.0
-34.0,682.0
-36.0,771.0
-26.0,584.0
-7.0,193.0
14.0,-255.0
33.0,-615.0
42.0,-818.0
45.0,-861.0
42.0,-763.0
28.0,-507.0
6.0,-96.0
-17.0,389.0
-36.0,770.0
-43.0,848.0
-29.0,544.0
0.0,-16.0
26.0,-530.0
35.0,-703.0
22.0,-427.0
-6.0,137.0
-34.0,670.0
-45.0,885.0
-36.0,697.0
-12.0,231.0
14.0,-283.0
35.0,-659.0
45.0,-830.0
44.0,-828.0
38.0,-702.0
26.0,-469.0
9.0,-135.0
-13.0,259.0
-32.0,609.0
-44.0,797.0
-41.0,754.0
-27.0,521.0
-10.0,225.0
2.0,4.0
6.0,-69.0
2.0,-9.0
-3.0,95.0
-7.0,162.0
-6.0,162.0
-5.0,120.0
-3.0,85.0
-3.0,81.0
-4.0,96.0
-4.0,111.0
-4.0,111.0
-3.0,98.0
-3.0,90.0
-3.0,92.0
-4.0,100.0
-5.0,106.0
-5.0,105.0
-4.0,99.0
-3.0,96.0
-2.0,97.0
-4.0,103.0
-5.0,106.0
-4.0,103.0
-4.0,96.0
-5.0,95.0
-5.0,102.0
-4.0,109.0
-4.0,110.0
-5.0,100.0
-4.0,82.0
-3.0,71.0
-4.0,85.0
-5.0,125.0
-7.0,169.0
-7.0,174.0
-4.0,103.0
2.0,-46.0
14.0,-242.0
24.0,-432.0
31.0,-564.0
34.0,-617.0
33.0,-597.0
32.0,-540.0
28.0,-492.0
25.0,-483.0
27.0,-515.0
31.0,-553.0
30.0,-564.0
28.0,-529.0
28.0,-476.0
27.0,-456.0
28.0,-497.0
33.0,-583.0
36.0,-656.0
34.0,-645.0
26.0,-502.0
12.0,-229.0
-5.0,126.0
-25.0,488.0
-43.0,785.0
-53.0,966.0
-53.0,1004.0
-43.0,895.0
-30.0,662.0
-16.0,352.0
-1.0,23.0
14.0,-285.0
28.0,-538.0
37.0,-723.0
42.0,-819.0
39.0,-780.0
28.0,-547.0
7.0,-120.0
-19.0,389.0
-41.0,774.0
-45.0,844.0
-27.0,534.0
3.0,-17.0
27.0,-525.0
37.0,-698.0
25.0,-426.0
-6.0,141.0
-38.0,685.0
-52.0,907.0
-41.0,700.0
-12.0,193.0
18.0,-352.0
36.0,-703.0
40.0,-783.0
34.0,-675.0
27.0,-528.0
24.0,-449.0
27.0,-455.0
30.0,-506.0
30.0,-546.0
28.0,-549.0
29.0,-526.0
28.0,-506.0
28.0,-509.0
30.0,-525.0
33.0,-537.0
35.0,-535.0
33.0,-525.0
28.0,-516.0
28.0,-511.0
30.0,-511.0
31.0,-513.0
30.0,-519.0
28.0,-527.0
27.0,-530.0
30.0,-524.0
32.0,-514.0
32.0,-512.0
33.0,-527.0
34.0,-548.0
34.0,-550.0
30.0,-519.0
28.0,-475.0
28.0,-459.0
33.0,-499.0
37.0,-580.0
39.0,-655.0
36.0,-652.0
29.0,-511.0
15.0,-227.0
-6.0,141.0
-26.0,501.0
-42.0,786.0
-52.0,955.0
-55.0,999.0
-48.0,909.0
-34.0,689.0
-17.0,363.0
2.0,-9.0
19.0,-348.0
34.0,-580.0
44.0,-673.0
43.0,-651.0
39.0,-573.0
34.0,-496.0
29.0,-451.0
28.0,-443.0
29.0,-466.0
31.0,-521.0
34.0,-597.0
39.0,-665.0
41.0,-665.0
34.0,-525.0
15.0,-225.0
-9.0,175.0
-30.0,560.0
-45.0,819.0
-51.0,907.0
-51.0,863.0
-46.0,768.0
-40.0,693.0
-36.0,662.0
-35.0,663.0
-36.0,679.0
-39.0,720.0
-45.0,793.0
-49.0,867.0
-48.0,873.0
-40.0,733.0
-24.0,433.0
-1.0,32.0
23.0,-352.0
40.0,-611.0
44.0,-699.0
39.0,-656.0
33.0,-561.0
29.0,-487.0
29.0,-455.0
28.0,-453.0
31.0,-470.0
34.0,-513.0
37.0,-586.0
40.0,-661.0
39.0,-665.0
32.0,-527.0
15.0,-226.0
-9.0,177.0
-33.0,561.0
-50.0,818.0
-54.0,906.0
-49.0,863.0
-40.0,770.0
-34.0,696.0
-34.0,664.0
-38.0,661.0
-39.0,677.0
-43.0,719.0
-47.0,792.0
-51.0,868.0
-50.0,871.0
-41.0,733.0
-23.0,433.0
0.0,32.0
24.0,-353.0
42.0,-610.0
46.0,-700.0
39.0,-656.0
32.0,-562.0
28.0,-488.0
28.0,-455.0
