real,imag
91.0,-16.0
97.0,-16.0
98.0,-17.0
91.0,-16.0
75.0,-12.0
64.0,-12.0
75.0,-13.0
110.0,-19.0
148.0,-25.0
151.0,-26.0
92.0,-15.0
-36.0,8.0
-202.0,38.0
-362.0,67.0
-475.0,86.0
-518.0,96.0
-501.0,93.0
-452.0,83.0
-411.0,75.0
-403.0,73.0
-430.0,81.0
-463.0,87.0
-472.0,87.0
-444.0,82.0
-400.0,74.0
-383.0,70.0
-417.0,76.0
-488.0,91.0
-550.0,102.0
-541.0,100.0
-420.0,79.0
-188.0,36.0
112.0,-20.0
418.0,-76.0
669.0,-119.0
823.0,-143.0
854.0,-150.0
760.0,-136.0
562.0,-100.0
302.0,-52.0
23.0,-3.0
-236.0,44.0
-451.0,83.0
-606.0,112.0
-688.0,127.0
-654.0,119.0
-456.0,82.0
-95.0,16.0
335.0,-61.0
662.0,-118.0
719.0,-126.0
455.0,-77.0
-12.0,4.0
-441.0,81.0
-586.0,106.0
-357.0,62.0
124.0,-24.0
585.0,-103.0
773.0,-135.0
597.0,-107.0
167.0,-32.0
-293.0,52.0
-590.0,111.0
-656.0,125.0
-564.0,105.0
-440.0,77.0
-374.0,63.0
-380.0,69.0
-423.0,79.0
-458.0,87.0
-459.0,89.0
-438.0,87.0
-423.0,82.0
-425.0,80.0
-440.0,82.0
-451.0,83.0
-449.0,83.0
-441.0,79.0
-433.0,74.0
-429.0,76.0
-427.0,83.0
-428.0,84.0
-433.0,81.0
-441.0,81.0
-443.0,79.0
-440.0,77.0
-432.0,77.0
-429.0,78.0
-440.0,81.0
-459.0,82.0
-461.0,84.0
-435.0,79.0
-399.0,72.0
-384.0,70.0
-417.0,75.0
-487.0,84.0
-551.0,94.0
-548.0,97.0
-427.0,79.0
-186.0,34.0
124.0,-23.0
429.0,-80.0
669.0,-127.0
811.0,-155.0
847.0,-161.0
771.0,-143.0
586.0,-105.0
312.0,-54.0
-3.0,2.0
-291.0,51.0
-488.0,88.0
-567.0,104.0
-547.0,101.0
-480.0,88.0
-415.0,75.0
-378.0,68.0
-372.0,66.0
-391.0,71.0
-436.0,81.0
-499.0,92.0
-557.0,102.0
-558.0,101.0
-439.0,80.0
-185.0,34.0
155.0,-28.0
480.0,-82.0
697.0,-119.0
770.0,-134.0
734.0,-127.0
655.0,-114.0
592.0,-104.0
564.0,-99.0
563.0,-98.0
576.0,-103.0
613.0,-112.0
676.0,-123.0
738.0,-132.0
742.0,-129.0
624.0,-108.0
369.0,-63.0
29.0,-4.0
-296.0,53.0
-514.0,94.0
-587.0,107.0
-551.0,99.0
-471.0,84.0
-407.0,74.0
-379.0,71.0
-379.0,71.0
-393.0,73.0
-430.0,78.0
-492.0,88.0
-555.0,98.0
-559.0,96.0
-441.0,76.0
-186.0,31.0
154.0,-28.0
479.0,-85.0
697.0,-123.0
772.0,-138.0
734.0,-131.0
654.0,-115.0
590.0,-104.0
564.0,-101.0
563.0,-102.0
577.0,-105.0
613.0,-111.0
673.0,-123.0
737.0,-137.0
741.0,-136.0
624.0,-109.0
369.0,-63.0
30.0,-4.0
-296.0,55.0
-513.0,95.0
-588.0,109.0
-550.0,102.0
-471.0,88.0
-407.0,74.0
-379.0,68.0
-379.0,68.0
-394.0,71.0
-429.0,79.0
-492.0,88.0
-556.0,98.0
-559.0,100.0
-441.0,80.0
-186.0,34.0
154.0,-27.0
479.0,-86.0
696.0,-125.0
770.0,-140.0
733.0,-131.0
653.0,-116.0
589.0,-106.0
563.0,-100.0
562.0,-98.0
577.0,-101.0
613.0,-110.0
675.0,-120.0
737.0,-132.0
740.0,-134.0
623.0,-112.0
369.0,-66.0
29.0,-5.0
-296.0,55.0
-514.0,93.0
-588.0,105.0
-551.0,98.0
-472.0,85.0
-408.0,74.0
-381.0,69.0
-379.0,68.0
-392.0,71.0
-428.0,80.0
-492.0,90.0
-556.0,100.0
-559.0,97.0
-441.0,74.0
-186.0,33.0
157.0,-28.0
486.0,-89.0
701.0,-130.0
767.0,-142.0
725.0,-133.0
651.0,-118.0
597.0,-107.0
570.0,-101.0
556.0,-98.0
555.0,-98.0
591.0,-105.0
675.0,-123.0
768.0,-143.0
783.0,-141.0
639.0,-111.0
324.0,-56.0
-73.0,15.0
-396.0,71.0
-506.0,89.0
-352.0,62.0
-5.0,1.0
397.0,-71.0
716.0,-130.0
878.0,-158.0
879.0,-153.0
753.0,-130.0
541.0,-97.0
286.0,-54.0
23.0,-5.0
-227.0,42.0
-442.0,81.0
-606.0,110.0
-689.0,126.0
-647.0,118.0
-443.0,82.0
-89.0,17.0
327.0,-59.0
650.0,-119.0
718.0,-132.0
467.0,-86.0
-1.0,1.0
-444.0,80.0
-603.0,110.0
-366.0,68.0
149.0,-25.0
647.0,-115.0
823.0,-146.0
563.0,-98.0
19.0,-2.0
-480.0,85.0
-638.0,113.0
-364.0,64.0
168.0,-31.0
642.0,-115.0
788.0,-141.0
537.0,-95.0
42.0,-7.0
-417.0,74.0
-593.0,101.0
-404.0,68.0
35.0,-7.0
498.0,-87.0
783.0,-133.0
824.0,-141.0
698.0,-121.0
558.0,-98.0
527.0,-95.0
613.0,-111.0
725.0,-129.0
748.0,-132.0
619.0,-108.0
361.0,-63.0
46.0,-8.0
-247.0,43.0
-472.0,84.0
-618.0,111.0
-676.0,121.0
-622.0,109.0
-428.0,78.0
-103.0,20.0
278.0,-50.0
583.0,-103.0
681.0,-119.0
515.0,-91.0
143.0,-25.0
-280.0,50.0
-577.0,101.0
-654.0,116.0
-545.0,96.0
-383.0,67.0
-319.0,57.0
-407.0,73.0
-567.0,99.0
-639.0,111.0
-499.0,87.0
-147.0,24.0
282.0,-51.0
601.0,-104.0
678.0,-115.0
501.0,-83.0
161.0,-27.0
-209.0,35.0
-506.0,85.0
-681.0,118.0
-726.0,129.0
-635.0,115.0
-406.0,74.0
-66.0,11.0
303.0,-56.0
581.0,-103.0
656.0,-115.0
496.0,-88.0
165.0,-30.0
-210.0,40.0
-515.0,97.0
-686.0,125.0
-724.0,128.0
-640.0,112.0
-423.0,74.0
-76.0,14.0
334.0,-58.0
655.0,-116.0
719.0,-128.0
461.0,-81.0
-10.0,4.0
-444.0,82.0
-588.0,110.0
-356.0,68.0
122.0,-21.0
572.0,-101.0
752.0,-132.0
591.0,-104.0
197.0,-34.0
-236.0,44.0
-552.0,102.0
-696.0,126.0
-694.0,124.0
-589.0,103.0
-393.0,68.0
-110.0,19.0
222.0,-39.0
519.0,-91.0
677.0,-119.0
641.0,-115.0
445.0,-81.0
192.0,-35.0
5.0,0.0
-54.0,10.0
-3.0,0.0
84.0,-15.0
140.0,-25.0
140.0,-25.0
105.0,-19.0
76.0,-14.0
71.0,-13.0
86.0,-15.0
99.0,-17.0
97.0,-17.0
87.0,-15.0
80.0,-14.0
82.0,-14.0
88.0,-16.0
93.0,-17.0
93.0,-17.0
89.0,-16.0
86.0,-16.0
87.0,-17.0
92.0,-17.0
93.0,-16.0
89.0,-14.0
85.0,-13.0
85.0,-14.0
90.0,-17.0
95.0,-18.0
97.0,-18.0
89.0,-16.0
73.0,-13.0
63.0,-11.0
74.0,-13.0
109.0,-19.0
147.0,-25.0
151.0,-26.0
91.0,-15.0
-35.0,6.0
-202.0,36.0
-360.0,65.0
-472.0,84.0
-518.0,92.0
-499.0,90.0
-450.0,82.0
-410.0,75.0
-403.0,73.0
-430.0,77.0
-465.0,82.0
-471.0,86.0
-442.0,82.0
-399.0,74.0
-381.0,70.0
-415.0,77.0
-488.0,90.0
-551.0,102.0
-540.0,101.0
-418.0,79.0
-187.0,36.0
113.0,-20.0
418.0,-74.0
667.0,-120.0
820.0,-146.0
852.0,-154.0
759.0,-137.0
561.0,-98.0
300.0,-51.0
22.0,-1.0
-237.0,44.0
-450.0,82.0
-605.0,109.0
-686.0,123.0
-652.0,119.0
-455.0,85.0
-95.0,19.0
334.0,-59.0
659.0,-120.0
716.0,-132.0
454.0,-84.0
-11.0,3.0
-440.0,81.0
-585.0,106.0
-355.0,64.0
125.0,-22.0
583.0,-104.0
769.0,-139.0
595.0,-107.0
167.0,-29.0
-293.0,55.0
-589.0,107.0
-655.0,121.0
-563.0,106.0
-439.0,84.0
-373.0,73.0
-380.0,72.0
-422.0,79.0
-457.0,82.0
-460.0,80.0
-441.0,75.0
-425.0,74.0
-427.0,75.0
-440.0,76.0
-449.0,79.0
-447.0,81.0
-439.0,81.0
-430.0,81.0
-425.0,84.0
-426.0,82.0
-429.0,80.0
-434.0,81.0
-440.0,83.0
-442.0,83.0
-438.0,81.0
-430.0,80.0
-428.0,79.0
-440.0,81.0
-459.0,87.0
-459.0,88.0
-434.0,80.0
-398.0,69.0
-384.0,66.0
-418.0,73.0
-487.0,88.0
-551.0,101.0
-546.0,99.0
-427.0,77.0
-188.0,35.0
123.0,-21.0
428.0,-75.0
667.0,-119.0
811.0,-144.0
846.0,-151.0
770.0,-137.0
584.0,-104.0
310.0,-56.0
-4.0,1.0
-290.0,56.0
-485.0,91.0
-564.0,105.0
-546.0,102.0
-480.0,89.0
-414.0,78.0
-377.0,71.0
-370.0,68.0
-390.0,69.0
-436.0,78.0
-501.0,90.0
-558.0,101.0
-556.0,105.0
-437.0,86.0
-183.0,38.0
155.0,-27.0
478.0,-88.0
695.0,-130.0
768.0,-147.0
732.0,-140.0
652.0,-122.0
589.0,-107.0
562.0,-101.0
562.0,-102.0
575.0,-107.0
611.0,-115.0
673.0,-125.0
736.0,-135.0
739.0,-135.0
621.0,-115.0
367.0,-69.0
28.0,-5.0
-295.0,57.0
-512.0,97.0
-585.0,112.0
-548.0,105.0
-469.0,87.0
-406.0,75.0
-379.0,71.0
-377.0,71.0
-391.0,74.0
-428.0,80.0
-490.0,91.0
-553.0,102.0
-556.0,103.0
-439.0,82.0
-185.0,34.0
154.0,-28.0
478.0,-90.0
695.0,-129.0
771.0,-140.0
733.0,-132.0
653.0,-121.0
589.0,-111.0
562.0,-104.0
562.0,-102.0
576.0,-105.0
612.0,-113.0
674.0,-126.0
736.0,-138.0
739.0,-139.0
621.0,-115.0
368.0,-67.0
30.0,-4.0
-293.0,56.0
-511.0,95.0
-586.0,109.0
-548.0,103.0
-468.0,89.0
-405.0,77.0
-378.0,74.0
-376.0,73.0
-391.0,75.0
-428.0,81.0
-490.0,92.0
-552.0,103.0
-555.0,105.0
-439.0,83.0
-185.0,36.0
153.0,-27.0
477.0,-88.0
695.0,-130.0
769.0,-143.0
732.0,-135.0
652.0,-121.0
587.0,-112.0
561.0,-108.0
560.0,-107.0
574.0,-108.0
610.0,-112.0
673.0,-125.0
735.0,-137.0
738.0,-135.0
621.0,-113.0
368.0,-68.0
30.0,-5.0
-294.0,57.0
-512.0,98.0
-587.0,113.0
-550.0,106.0
-470.0,88.0
-406.0,79.0
-379.0,74.0
-378.0,72.0
-393.0,73.0
-428.0,81.0
-490.0,95.0
-552.0,107.0
-556.0,105.0
-439.0,81.0
-185.0,34.0
157.0,-28.0
485.0,-87.0
700.0,-127.0
766.0,-141.0
725.0,-132.0
651.0,-117.0
597.0,-106.0
568.0,-102.0
554.0,-101.0
553.0,-101.0
589.0,-110.0
675.0,-129.0
769.0,-146.0
780.0,-147.0
635.0,-120.0
322.0,-61.0
-74.0,15.0
-396.0,78.0
-502.0,100.0
-348.0,69.0
-3.0,0.0
396.0,-75.0
714.0,-133.0
875.0,-167.0
875.0,-169.0
749.0,-143.0
541.0,-101.0
288.0,-52.0
23.0,-3.0
-225.0,43.0
-441.0,85.0
-604.0,118.0
-687.0,134.0
-644.0,124.0
-442.0,86.0
-89.0,19.0
326.0,-60.0
648.0,-120.0
716.0,-134.0
464.0,-88.0
-1.0,2.0
-441.0,86.0
-599.0,116.0
-363.0,71.0
149.0,-29.0
643.0,-130.0
819.0,-166.0
560.0,-110.0
20.0,-2.0
-478.0,93.0
-633.0,125.0
-361.0,74.0
167.0,-30.0
638.0,-123.0
784.0,-152.0
536.0,-101.0
44.0,-5.0
-414.0,82.0
-590.0,114.0
-401.0,79.0
36.0,-6.0
496.0,-96.0
778.0,-150.0
818.0,-160.0
693.0,-137.0
556.0,-110.0
525.0,-101.0
611.0,-116.0
722.0,-139.0
745.0,-143.0
618.0,-115.0
360.0,-65.0
46.0,-8.0
-246.0,46.0
-472.0,90.0
-616.0,120.0
-673.0,133.0
-618.0,124.0
-426.0,86.0
-103.0,22.0
276.0,-53.0
579.0,-111.0
678.0,-128.0
513.0,-96.0
142.0,-26.0
-277.0,56.0
-574.0,115.0
